Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/22/2024 17:56,"RT @clareblackwood I can't believe these young people are cheering on Luigi Mangione. They should be focusing on ethical things, like how they're having to choose between paying for ludicrously expensive life-saving drugs that weren't insured, or eating",http://twitter.com/ramjetharley/statuses/1870891201160683671,individual,ramjetharley,ramjetharley (Chris Zepezauer),"RT @clareblackwood I can't believe these young people are cheering on Luigi Mangione. They should be focusing on ethical things, like how they're having to choose between paying for ludicrously expensive life-saving drugs that weren't insured, or eating",68141455.0,False,12/22/2024 17:56,"I can't believe these young people are cheering on Luigi Mangione. They should be focusing on ethical things, like how they're having to choose between paying for ludicrously expensive life-saving drugs that weren't insured, or eating",12/22/2024,-1,0
12/22/2024 15:01,What is going on with this generation? 🤬 Luigi is a murder https://t.co/kBfqpzhHdD,http://twitter.com/supertramp9181/statuses/1870847060825813405,individual,supertramp9181,supertramp9181 (Supertramp),What is going on with this generation? 🤬 Luigi is a murder https://t.co/kBfqpzhHdD,1382470627.0,True,12/22/2024 15:01,What is going on with this generation? 🤬 Luigi is a murder,12/22/2024,-1,2
12/22/2024 14:54,"RT @MrPostsGood @ThisIsKyleR You little cunt, you killed two protestors who wanted the world to be better after saying you wanted to do just that. You went, armed, looking for an opportunity to murder. You're a fucking terrorist. Luigi shot one man who is part of making the world much worse.■■■■ yourself",http://twitter.com/acatcalledkeith/statuses/1870845388590317752,individual,acatcalledkeith,acatcalledkeith (Mr A(ngel) 🌲 🍉),"RT @MrPostsGood @ThisIsKyleR You little cunt, you killed two protestors who wanted the world to be better after saying you wanted to do just that. You went, armed, looking for an opportunity to murder. You're a fucking terrorist. Luigi shot one man who is part of making the world much worse.■■■■ yourself",37432008.0,False,12/22/2024 14:54,"You little cunt, you killed two protestors who wanted the world to be better after saying you wanted to do just that. You went, armed, looking for an opportunity to murder. You're a fucking terrorist. Luigi shot one man who is part of making the world much worse.■■■■ yourself",12/22/2024,-1,7
12/22/2024 14:09,DA Alvin Bragg figured out how to get Luigi off by overcharging him with 1st degree murder. Why else would he do such an obviously stupid thing?,http://twitter.com/Fresco_foto/statuses/1870834159184429438,individual,Fresco_foto,Fresco_foto (Javier Barras),DA Alvin Bragg figured out how to get Luigi off by overcharging him with 1st degree murder. Why else would he do such an obviously stupid thing?,1.2556e+18,False,12/22/2024 14:09,DA Alvin Bragg figured out how to get Luigi off by overcharging him with 1st degree murder. Why else would he do such an obviously stupid thing?,12/22/2024,-1,2
12/22/2024 11:21,Politics is so strange cause Americans are really arguing that Luigi shouldn't get the maximum penalty even though he ended someone because others have done worse and gotten lesser penalties. And I hate that it makes sense.,http://twitter.com/Mowa_ola/statuses/1870791795665453152,individual,Mowa_ola,Mowa_ola (Omoge),Politics is so strange cause Americans are really arguing that Luigi shouldn't get the maximum penalty even though he ended someone because others have done worse and gotten lesser penalties. And I hate that it makes sense.,9.37773e+17,False,12/22/2024 11:21,Politics is so strange cause Americans are really arguing that Luigi shouldn't get the maximum penalty even though he ended someone because others have done worse and gotten lesser penalties. And I hate that it makes sense.,12/22/2024,-1,7
12/22/2024 1:00,"RT @thestustustudio Single mom TikToker Erin Davison was excited to find Luigi masks for herself and her infant daughter.

""Imma shoota the C.E.O.""

Does glorifying Luigi Mangione seem like the sort of thing a responsible parent would do? https://t.co/Vuo1oKoPh1",http://twitter.com/PKewes/statuses/1870635489239462306,individual,PKewes,PKewes (Paulina Kewes),"RT @thestustustudio Single mom TikToker Erin Davison was excited to find Luigi masks for herself and her infant daughter.

""Imma shoota the C.E.O.""

Does glorifying Luigi Mangione seem like the sort of thing a responsible parent would do? https://t.co/Vuo1oKoPh1",1.27617e+18,False,12/22/2024 1:00,"Single mom TikToker Erin Davison was excited to find Luigi masks for herself and her infant daughter.

""Imma shoota the C.E.O.""

Does glorifying Luigi Mangione seem like the sort of thing a responsible parent would do?",12/22/2024,-1,0
12/22/2024 0:49,the luigi worship is retarded and embarrassing,http://twitter.com/NikotimZealand/statuses/1870632613523976471,individual,NikotimZealand,NikotimZealand (Nikótim),the luigi worship is retarded and embarrassing,1.81667e+18,False,12/22/2024 0:49,the luigi worship is retarded and embarrassing,12/22/2024,-1,4
12/21/2024 23:14,"Given the communist nature of most universities around here in Brazil, this only reinforces the fact that Luigi Mangione is nothing but a murderer and a criminal, not a hero.",http://twitter.com/felipe_jsn/statuses/1870608768796643507,individual,felipe_jsn,felipe_jsn (Felipe),"Given the communist nature of most universities around here in Brazil, this only reinforces the fact that Luigi Mangione is nothing but a murderer and a criminal, not a hero.",7.07307e+17,True,12/21/2024 23:14,"Given the communist nature of most universities around here in Brazil, this only reinforces the fact that Luigi Mangione is nothing but a murderer and a criminal, not a hero.",12/21/2024,-1,1
12/21/2024 20:03,@alexikkiie made a comment to my (now) ex bf about luigi and he said “he’s a mrderer” and refused to talk about eating the rich and corporations 🤷🏼‍♀️ i dumped him,http://twitter.com/i_layarsenic/statuses/1870560691901567014,individual,i_layarsenic,i_layarsenic (cath⁷ | military wife era 🍉),@alexikkiie made a comment to my (now) ex bf about luigi and he said “he’s a mrderer” and refused to talk about eating the rich and corporations 🤷🏼‍♀️ i dumped him,979344170.0,False,12/21/2024 20:03,made a comment to my (now) ex bf about luigi and he said “he’s a mrderer” and refused to talk about eating the rich and corporations 🤷🏼‍♀️ i dumped him,12/21/2024,-1,3
12/21/2024 19:29,"Why do I feel like all of this “good press” is going to create an awful lot of copycat Luigi Mangione CEO Killers.

Can at least someone agree with me that it’s insane how glamorized this guy has become",http://twitter.com/BreakTheNewss/statuses/1870552075580678599,individual,BreakTheNewss,BreakTheNewss (Eric Cartman),"Why do I feel like all of this “good press” is going to create an awful lot of copycat Luigi Mangione CEO Killers.

Can at least someone agree with me that it’s insane how glamorized this guy has become",1.76039e+18,False,12/21/2024 19:29,"Why do I feel like all of this “good press” is going to create an awful lot of copycat Luigi Mangione CEO Killers.

Can at least someone agree with me that it’s insane how glamorized this guy has become",12/21/2024,-1,0
12/21/2024 18:26,Luigi's fans somehow don't realize that HE'S RICH AS FUCK. And he's a fan of Tucker Carlson and other far-right trash.,http://twitter.com/CabotJasper/statuses/1870536389831389627,individual,CabotJasper,CabotJasper (Jasper Cabot),Luigi's fans somehow don't realize that HE'S RICH AS FUCK. And he's a fan of Tucker Carlson and other far-right trash.,1.47879e+18,False,12/21/2024 18:26,Luigi's fans somehow don't realize that HE'S RICH AS FUCK. And he's a fan of Tucker Carlson and other far-right trash.,12/21/2024,-1,4
12/21/2024 18:03,"[Video] Luigi Mangione fans are getting tattoos of him on their bodies after he cowardly shot UnitedHealthcare CEO Brian Thompson in the back.
https://t.co/kysZahiHcJ",http://twitter.com/CapBlackOpinion/statuses/1870530520591069214,individual,CapBlackOpinion,CapBlackOpinion (CapBlackOpinions),"[Video] Luigi Mangione fans are getting tattoos of him on their bodies after he cowardly shot UnitedHealthcare CEO Brian Thompson in the back.
https://t.co/kysZahiHcJ",32947456.0,False,12/21/2024 18:03,[Video] Luigi Mangione fans are getting tattoos of him on their bodies after he cowardly shot UnitedHealthcare CEO Brian Thompson in the back.,12/21/2024,-1,0
12/21/2024 16:47,@Bayoposting @HeadWandaStan @azzurrochurro well the difference between you and me I think both the ceo and luigi are scum,http://twitter.com/ZZCOOL/statuses/1870511354806976727,individual,ZZCOOL,ZZCOOL (taltigolt),@Bayoposting @HeadWandaStan @azzurrochurro well the difference between you and me I think both the ceo and luigi are scum,17765953.0,False,12/21/2024 16:47,well the difference between you and me I think both the ceo and luigi are scum,12/21/2024,-1,4
12/21/2024 16:32,"RT @catgirlprostate A woman murders a 10 year old by texting and driving and get away with only 90 days and a $300 fine 

Luigi missed a trick by not using a fucking pickup truck https://t.co/HZwLSLZSPl",http://twitter.com/Milita1935/statuses/1870507608316276976,individual,Milita1935,Milita1935 (Just An Ordinary Vietnamese Militia Soldier),"RT @catgirlprostate A woman murders a 10 year old by texting and driving and get away with only 90 days and a $300 fine 

Luigi missed a trick by not using a fucking pickup truck https://t.co/HZwLSLZSPl",1.42759e+18,False,12/21/2024 16:32,"A woman murders a 10 year old by texting and driving and get away with only 90 days and a $300 fine 

Luigi missed a trick by not using a fucking pickup truck",12/21/2024,-1,2
12/21/2024 16:18,@RadioGenoa “The problem now is LUIGI MANGIONI”,http://twitter.com/DoomScalise/statuses/1870504057359552933,individual,DoomScalise,DoomScalise (dooms),@RadioGenoa “The problem now is LUIGI MANGIONI”,1.45919e+18,True,12/21/2024 16:18,“The problem now is LUIGI MANGIONI”,12/21/2024,-1,0
12/21/2024 14:54,RT @KerryBurgess Luigi Mangione worshipers take note. https://t.co/oeT4E5HJXp,http://twitter.com/RoadsXR/statuses/1870483099513229537,organisational,RoadsXR,RoadsXR (Car Averse),RT @KerryBurgess Luigi Mangione worshipers take note. https://t.co/oeT4E5HJXp,1.41456e+18,False,12/21/2024 14:54,Luigi Mangione worshipers take note.,12/21/2024,-1,0
12/21/2024 13:34,@esjesjesj @MarthaKoester Muskrat proving how he supports US healthcare insurance companies. He's yer average Brian Thompson kind of guy.,http://twitter.com/JayneEdwards2/statuses/1870462777208230116,individual,JayneEdwards2,JayneEdwards2 (Gilet Jayne),@esjesjesj @MarthaKoester Muskrat proving how he supports US healthcare insurance companies. He's yer average Brian Thompson kind of guy.,407821546.0,False,12/21/2024 13:34,Muskrat proving how he supports US healthcare insurance companies. He's yer average Brian Thompson kind of guy.,12/21/2024,-1,6
12/21/2024 10:16,@ThisIsKyleR myself I see the difference it is kind of foolish for people to think you and that guy had anything in common. you were forced to defend yourself. Luigi went out and murdered a man in cold blood.,http://twitter.com/RagnarOhlson/statuses/1870412933340987797,individual,RagnarOhlson,RagnarOhlson (Jarl Ragnar Ohlsonsson 🐎🇧🇻🏹🪓🗡🛡),@ThisIsKyleR myself I see the difference it is kind of foolish for people to think you and that guy had anything in common. you were forced to defend yourself. Luigi went out and murdered a man in cold blood.,1.34157e+18,False,12/21/2024 10:16,myself I see the difference it is kind of foolish for people to think you and that guy had anything in common. you were forced to defend yourself. Luigi went out and murdered a man in cold blood.,12/21/2024,-1,2
12/21/2024 9:16,"@johncusack by the way, Luigi is a assassin, Netanyahu is the reincarnation of Hitler",http://twitter.com/jesuismari3/statuses/1870397912837931226,individual,jesuismari3,jesuismari3 (Marie Josee Marcoux),"@johncusack by the way, Luigi is a assassin, Netanyahu is the reincarnation of Hitler",1.22733e+18,True,12/21/2024 9:16,"by the way, Luigi is a assassin, Netanyahu is the reincarnation of Hitler",12/21/2024,-1,4
12/21/2024 8:19,"Philhealth needs to have the ""Luigi"" treatment for christmas",http://twitter.com/Viroka_/statuses/1870383655878836296,individual,Viroka_,Viroka_ (Tony),"Philhealth needs to have the ""Luigi"" treatment for christmas",8.03913e+17,False,12/21/2024 8:19,"Philhealth needs to have the ""Luigi"" treatment for christmas",12/21/2024,-1,3
12/21/2024 7:54,"@Ahmed_hassan_za Get this forgotten fool outta here. We’re talking about Luigi now, get with the program",http://twitter.com/fakemoshe1948/statuses/1870377231568327151,individual,fakemoshe1948,fakemoshe1948 (BASEDeternalBLACKOUT ™),"@Ahmed_hassan_za Get this forgotten fool outta here. We’re talking about Luigi now, get with the program",1.7214e+18,False,12/21/2024 7:54,"Get this forgotten fool outta here. We’re talking about Luigi now, get with the program",12/21/2024,-1,3
12/21/2024 7:10,I'm so tired of the retarded conspiracy bullshit around Luigi Mangione. Some of you guys really need to stop making schizophrenic murderers into your personal heroes.,http://twitter.com/HeterodoxTakes/statuses/1870366285856473137,individual,HeterodoxTakes,HeterodoxTakes (Jenny Matrix),I'm so tired of the retarded conspiracy bullshit around Luigi Mangione. Some of you guys really need to stop making schizophrenic murderers into your personal heroes.,1.56797e+18,False,12/21/2024 7:10,I'm so tired of the retarded conspiracy bullshit around Luigi Mangione. Some of you guys really need to stop making schizophrenic murderers into your personal heroes.,12/21/2024,-1,1
